Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
kingman-turquoise-oval-ring-size-7,Kingman Turquoise Oval Dot Ring | Size 7,Kingman Turquoise stone set into sterling silver. Measures 1 inch tall. Size 7,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,100,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7639.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,34
dry-creek-oval-ring-size-9,Dry Creek Oval Ring | Size 9,Beautiful Dry Creek Turquoise stone set into sterling silver. Measures 1 inch tall. Size 9,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,200,200,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_5a47e7f8-9c50-4455-a7ff-13c23976d757.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,68
charlie-ring-spiny-oyster,Charlie Ring | Spiny Oyster,"<p>Bold and colorful spiny oyster ring. Genuine sterling silver and spiny oyster. Stone measure 1 inch tall.</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9940_1eb7e3ab-5414-45bb-939d-c3944f858687.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
charlie-ring-spiny-oyster,,,,,,,,7,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9940_5d1b04a9-d1eb-4fcd-a260-acbaadb25ec8.jpg?v=1571731846,2,,,,,,,,,,,,,,,,,,,lb,,40
charlie-ring-spiny-oyster,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9941.jpg?v=1571731846,3,,,,,,,,,,,,,,,,,,,lb,,40
charlie-ring-spiny-oyster,,,,,,,,8,,,,,,45,shopify,1,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7634.jpg?v=1571731846,4,,,,,,,,,,,,,,,,,,,lb,,40
charlie-ring-spiny-oyster,,,,,,,,8.5,,,,,,45,shopify,2,deny,manual,120,120,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
charlie-ring-spiny-oyster,,,,,,,,9,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
rise-beaded-ring,Rise Ring,"<p>Beautiful and intricate hand crafted ring with sterling silver. </p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,7.5,,,,,,45,shopify,1,deny,manual,330,330,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0548.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_00ddd7fd-c2aa-44fd-a5e8-bae51d4b4244.jpg?v=1571731846,lb,,110
rise-beaded-ring,,,,,,,,8,,,,,,45,shopify,1,deny,manual,330,330,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0549.jpg?v=1571731846,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0548.jpg?v=1571731846,lb,,
rise-beaded-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,330,330,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0550.jpg?v=1571731846,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_00ddd7fd-c2aa-44fd-a5e8-bae51d4b4244.jpg?v=1571731846,lb,,
rise-beaded-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0551.jpg?v=1571731846,4,,,,,,,,,,,,,,,,,,,,,
rise-beaded-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_00ddd7fd-c2aa-44fd-a5e8-bae51d4b4244.jpg?v=1571731846,5,,,,,,,,,,,,,,,,,,,,,
rise-beaded-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_fec11d9c-84a9-49be-ab5a-70f818bf214c.jpg?v=1571731846,6,,,,,,,,,,,,,,,,,,,,,
cali-mama-ring,Cali Mama Ring,"<p>Similar to our <a href=""https://goldielew.com/products/cali-girl-ring?variant=19252234027075"" target=""_blank"" rel=""noopener noreferrer"">Cali Girl</a> ring but BIGGER! If you are looking for a colorful summer ring, this is the one for you. Bright and colorful stones inlayed into sterling silver. Measures 1.5 inches tall.</p>
<p>Each ring is unique. You may not get the exact ring pictured.</p>",Goldie Lew,Rings,,TRUE,Size,9,,,,,,45,shopify,0,deny,manual,132,132,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_3836a02e-b500-4d72-be27-acf6106ec966.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
ginny-ring,Ginny Ring | Colorful,"<p>These bright and colorful stacking rings are inlayed into sterling silver. Each ring is different and they are all beautiful. </p>
<p>Because every ring is so different you may get a different ring than pictures. You can always make a request in the notes section. For example ""I would like one with more pink if possible."" We always try to accommodate requests if we can.</p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,33,33,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2247.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,11
ginny-ring,,,,,,,,6.5,,,,,,45,shopify,3,deny,manual,33,33,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6848.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,lb,,11
ginny-ring,,,,,,,,7,,,,,,45,shopify,4,deny,manual,33,33,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ginny-ring,,,,,,,,7.5,,,,,'0,45,shopify,0,deny,manual,33,33,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ginny-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,33,33,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
mel-ring,Mel Ring,"Unique purple, red, turquoise and blue stones inlayed with sterling silver. The shape of this ring is what makes it so special.",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,180,180,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_26534868-cf17-4181-a229-286366fbca74.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,60
mel-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6843.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,,,
mel-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6570.jpg?v=1571731845,3,,,,,,,,,,,,,,,,,,,,,
copy-of-camilla-black-onyx,Camilla | Black Onyx,"<p>Brand new Goldie Lew exclusive. Jazlyn worked hand in hand with a Native American artist from New Mexico and designed this ring exclusively for you! Each ring has a long stone like our popular Betty rings with a flower detail. </p>
<p>This ring measures 2.25 inches tall.</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_c3cd147a-850a-4409-9e7d-8f630960baaf.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,36
copy-of-camilla-black-onyx,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6855_0b87ee6d-12c9-459e-b66f-11a84a45ee10.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,,,
copy-of-camilla-black-onyx,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6668_4f076292-69c8-4881-bbe1-ba36ef149d44.jpg?v=1571731845,3,,,,,,,,,,,,,,,,,,,,,
copy-of-camilla-black-onyx,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6671_0c0f0ca0-a945-4e0c-9229-85733bb443b3.jpg?v=1571731845,4,,,,,,,,,,,,,,,,,,,,,
camilla-no-2-turquoise-size-6,Camilla No. 2 | Turquoise | Size 6,"<p>Brand new Goldie Lew exclusive. Jazlyn worked hand in hand with a Native American artist from New Mexico and designed this ring exclusively for you! Each ring has a long stone like our popular Betty rings with a flower detail. </p>
<p>This ring is a size 6 and measures 2.5 inches tall.</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_9fd0b42d-a464-44a6-b8ca-d74a22d39aac.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,36
stevie-ring-turquoise,Stevie Ring | Turquoise,<span>This taller statement ring has 5 turquoise stones set into sterling silver. The band is thicker and the ring measures about 1.75 inches tall.</span>,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,198,198,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_9a724dfd-21b4-422f-8686-e717617713ae.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,50
stevie-ring-turquoise,,,,,,,,6.5,,,,,,45,shopify,1,deny,manual,198,198,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6944_dc882a5b-1de7-484b-9b23-78005ff95df3.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,lb,,50
stevie-ring-opal,Stevie Ring | Opal,This taller statement ring has 5 opal stones set into sterling silver. The band is thicker and the ring measures about 2 inches tall.,Goldie Lew,Rings,,TRUE,Color,Pink,Size,6,,,,45,shopify,1,deny,manual,198,198,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6943_f9dafc8a-406b-41cf-b020-dece4baeef99.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,50
stevie-ring-opal,,,,,,,,Pink,,8,,,,45,shopify,1,deny,manual,198,198,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6944.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,lb,,50
stevie-ring-opal,,,,,,,,Pink,,9,,,,45,shopify,1,deny,manual,198,198,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6946.jpg?v=1571731845,3,,,,,,,,,,,,,,,,,,,lb,,50
stevie-ring-opal,,,,,,,,Pink,,10,,,,45,shopify,0,deny,manual,198,198,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6580_612f460b-25e2-490d-a021-ceb04933c6b1.jpg?v=1571731845,4,,,,,,,,,,,,,,,,,,,lb,,50
betta-larimar-turquoise-ring,Betta Larimar Turquoise Ring,Beautiful Larimar turquoise stone set into a unique turquoise setting. Measures 1.25 inch tall.,Goldie Lew,Rings,,TRUE,Size,7.5,,,,,,0,shopify,1,deny,manual,250,250,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6815.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,84
betta-larimar-turquoise-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6816.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,,,
betta-larimar-turquoise-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6821.jpg?v=1571731845,3,,,,,,,,,,,,,,,,,,,,,
betta-larimar-turquoise-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6652.jpg?v=1571731845,4,,,,,,,,,,,,,,,,,,,,,
shield-single-bar-ring-opal,Shield Single Bar Ring | Opal,"Sterling silver and white opal shield bar ring. The little sister to the popular <a href=""https://goldielew.com/products/copy-of-shield-double-bar-ring-turquoise?variant=19403245518915"" target=""_blank"" rel=""noopener noreferrer"">Shield Double Opal Ring</a> Measures .5 inch tall.",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,99,99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_cf543e52-13b7-43cd-b2e8-ff9b8472e814.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,33
shield-single-bar-ring-opal,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,99,99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_e99f1b09-f3fd-4a4a-a973-2ebadd51e1cf.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,lb,,33
shield-single-bar-ring-opal,,,,,,,,7,,,,,,45,shopify,0,deny,manual,99,99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6580.jpg?v=1571731845,3,,,,,,,,,,,,,,,,,,,lb,,33
shield-single-bar-ring-opal,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,99,99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,33
shield-single-bar-ring-opal,,,,,,,,8,,,,,,45,shopify,0,deny,manual,99,99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
lyle-ring-small,Lyle Ring | Medium | Size 5,Small but mighty statement ring. A thicker sterling sliver band with 25 small turquoise stones set into it. Measures .75 inch tall.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,120,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6819.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
lyle-ring-small,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6820.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,,,
chance-ring-opal,Chance Ring | Opal,"<p>A Goldie Lew exclusive! Simple and perfect for stacking. Purple, multi or pink opal set into sterling silver.</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Color,Pink,Size,7,,,,45,shopify,0,deny,manual,35,35,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_d17874b1-8003-4647-8274-b82b50a4323c.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,11
chance-ring-opal,,,,,,,,Purple,,7,,,,45,shopify,0,deny,manual,35,35,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6846.jpg?v=1571731831,2,,,,,,,,,,,,,,,,,,,lb,,11
chance-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6845.jpg?v=1571731831,3,,,,,,,,,,,,,,,,,,,,,
chance-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0060.jpg?v=1571731831,4,,,,,,,,,,,,,,,,,,,,,
chance-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0061.jpg?v=1571731831,5,,,,,,,,,,,,,,,,,,,,,
turquoise-mini-dash-ring,Turquoise Mini Dash Ring,Smal turquoise stones set into a stamped sterling band.,Goldie Lew,Rings,,FALSE,Size,6.5,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0053.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
turquoise-mini-dash-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
turquoise-mini-dash-ring,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
turquoise-mini-dash-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
turquoise-mini-dash-ring,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
turquoise-mini-dash-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
turquoise-mini-dash-ring,,,,,,,,10,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
oval-green-turquoise-dot-ring-size-9,Oval Green Turquoise Dot Ring | Size 9,Navajo made green turquoise ring with sterling silver dots around the stone and a think stamped band. Measures 1.5 inch tall. Size 9.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,390,390,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_1ca8c422-77ad-4b72-88f8-9498801b69ba.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,130
oval-green-turquoise-dot-ring-size-9,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6419.jpg?v=1571731831,2,,,,,,,,,,,,,,,,,,,,,
large-green-turquoise-dot-ring-size-7,Large Green Turquoise Dot Ring | Size 7,Navajo made green turquoise ring with sterling silver dots around the stone and a think stamped band. Measures 1.5 inch tall. Size 7.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,390,390,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_3cab70d9-9bad-4900-83bf-7dfa37451756.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,130
large-green-turquoise-dot-ring-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6414.jpg?v=1571731831,2,,,,,,,,,,,,,,,,,,,,,
mila-ring-turquoise,Mila Ring | Turquoise,Fun and lightweight turquoise ring. Cute stacked with other rings or worn alone.,Goldie Lew,Rings,,TRUE,Size,4,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_1c40584d-8612-4964-b879-d4a9b8b7455c.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
mila-ring-turquoise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6424.jpg?v=1571731831,2,,,,,,,,,,,,,,,,,,,,,
jacs-ring-size-7-5,Jacs Ring Size 7.5,"If you love BOLD jewelry, this ring is for you. The beautiful turquoise sone is massive and is set into a think sterling silver band. It is defiantly a ring that will get noticed. Measures 2 inches tall. Size 7.5.",Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,91,shopify,1,deny,manual,335,335,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6021.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,96
charlie-ring-large,Charlie Ring | Turquoise,"<p>Simple but bold turquoise ring. Genuine sterling silver and turquoise. Stone measure between .75 to 1 inch tall.</p>
<p>Every stone is unique. If you click on the size you want to order, the picture will change to the rings in that size. You can request a specific ring in the notes section at checkout. We will always try and accommodate requests if we are able to.</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5987.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock001.jpg?v=1571731831,lb,,40
charlie-ring-large,,,,,,,,6.5,,,,,,45,shopify,1,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock001.jpg?v=1571731831,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock002.jpg?v=1571731831,lb,,40
charlie-ring-large,,,,,,,,7,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock002.jpg?v=1571731831,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock003.jpg?v=1571731831,lb,,40
charlie-ring-large,,,,,,,,7.5,,,,,,45,shopify,2,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock003.jpg?v=1571731831,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock004.jpg?v=1571731831,lb,,40
charlie-ring-large,,,,,,,,8,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock004.jpg?v=1571731831,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock005_5d394765-98d3-47f0-b705-e52ca8857827.jpg?v=1571731831,lb,,40
charlie-ring-large,,,,,,,,9.5,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock005_5d394765-98d3-47f0-b705-e52ca8857827.jpg?v=1571731831,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock006.jpg?v=1571731831,lb,,40
charlie-ring-large,,,,,,,,10,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock006.jpg?v=1571731831,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock007.jpg?v=1571731831,lb,,40
charlie-ring-large,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock007.jpg?v=1571731831,8,,,,,,,,,,,,,,,,,,,,,
rosie-ring,Rosie Ring,Small and delicate turquoise ring. Every stone shape and color is one of a kind. It has a very thin sterling silver band. Stone measures around .5 inch tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,24,24,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2246.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,4.8
rosie-ring,,,,,,,,10,,,,,,45,shopify,0,deny,manual,24,24,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8898.jpg?v=1571731830,2,,,,,,,,,,,,,,,,,,,lb,,4.8
aztec-ring-child,Aztec Ring | Child | Size 3,<p>Children's turquoise and sterling band. This could also be worn as a midi ring or a really cute toe ring!!!</p>,Goldie Lew,Rings,,TRUE,Size,3,,,,,,45,shopify,0,deny,manual,19,19,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_b28b0250-374f-4850-b766-a59dfaf42048.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,6
aztec-ring-child,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6666.jpg?v=1571731830,2,,,,,,,,,,,,,,,,,,,,,
2-bar-ring-white-buffalo-turquoise,2 Bar Ring | White Buffalo Turquoise,Sterling silver and turquoise bar ring. This delicate silver with 2 turquoise bars. Measures just under .5 inch tall.,Goldie Lew,Rings,,FALSE,Size,7.5,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2423_d8e650d3-e0c2-42de-83a6-83ff7e365289.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,12
2-bar-ring-white-buffalo-turquoise,,,,,,,,8,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5725_324b27be-b45a-4186-a11d-21c7944bf969.jpg?v=1571731830,2,,,,,,,,,,,,,,,,,,,lb,,12
2-bar-ring-white-buffalo-turquoise,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5728_ce3172c0-bb53-4522-b3eb-7d8055e4f477.jpg?v=1571731830,3,,,,,,,,,,,,,,,,,,,lb,,12
2-bar-ring-white-buffalo-turquoise,,,,,,,,9,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,12
2-bar-ring-white-buffalo-turquoise,,,,,,,,9.5,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,12
chance-ring-black-onyx,Chance Ring | Black Onyx,Simple and perfect for stacking.Black Onyx set into sterling silver.,Goldie Lew,Rings,,FALSE,Size,6.5,,,,,,45,shopify,0,deny,manual,35,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A57051.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,11
chance-ring-black-onyx,,,,,,,,7,,,,,,45,shopify,0,deny,manual,35,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A57041.jpg?v=1571731830,2,,,,,,,,,,,,,,,,,,,lb,,11
chance-ring-black-onyx,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,35,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5725.jpg?v=1571731830,3,,,,,,,,,,,,,,,,,,,lb,,11
chance-ring-black-onyx,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,35,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5728.jpg?v=1571731830,4,,,,,,,,,,,,,,,,,,,lb,,11
