Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
blush-charm-arrowhead-necklace,Blush Charm Arrowhead Necklace,"<p>Blush colored arrowhead with gold accents on a 16 inch gold and gem chain.</p>
<p><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3594_1.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
clear-arrowhead-necklace,Clear Arrowhead Necklace,"<p>Clear arrowhead on an 18 inch Steph chain.</p>
<p><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3696111.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
clear-arrowhead-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3782.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,,,,
short-dragon-fly,Short Dragon Fly,<p>Large turquoise and coral dragon fly on a 25 inch chain goddess chain. It can be shortened like a choker or work longer.</p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,2,deny,manual,320,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2959_4666bf92-d7e6-40d8-a7ce-3865db48046a.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,110
short-dragon-fly,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2933_44fc3e8a-3d7d-4897-bb74-137392830204.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,,,,
long-dragon-fly,Long Dragon Fly,<p>Large turquoise and coral dragon fly on a 32 inch chain.</p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,359,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2896.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,127
long-dragon-fly,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2933.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,,,,
dotted-large-crescent,The Edith Large Crescent,"<p>Large crescent on a 30 inch chain. There are two chains to choose from, a gold and pearl chain and a gold filled satellite chain. The crescent is 3 inches. </p>
<p><em> </em></p>",Goldie Lew,Necklaces,"Boho, Crescent, Gold, Gold Filled, Pearl, Vintage",TRUE,Chain,Gold Filled,,,,,,45,shopify,0,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9772.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9772.jpg?v=1571731826,lb,,22
dotted-large-crescent,,,,,,,,Pearl,,,,,,45,shopify,0,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9771.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9771.jpg?v=1571731826,lb,,22
dotted-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9560.jpg?v=1571731826,3,,,,,,,,,,,,,,,,,,,,,
dotted-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8948.jpg?v=1571731826,4,,,,,,,,,,,,,,,,,,,,,
dotted-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6163_8792766e-81bd-40c2-be55-c54842e40e56.jpg?v=1571731826,5,,,,,,,,,,,,,,,,,,,,,
dotted-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1847_1.jpg?v=1571731826,6,,,,,,,,,,,,,,,,,,,,,
dotted-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9036.jpg?v=1571731826,7,,,,,,,,,,,,,,,,,,,,,
turquoise-crescent,Turquoise Crescent,<p>Turquoise crescent on a 16 inch gold Steph chain.<br><br><em>Please measure your neck before ordering. </em></p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,54,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2449.jpg?v=1571731824,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
maria-necklace,Maria Necklace,Single bauble sterling silver necklace with a 26 inch olive chain with sterling silver accents.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,270,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1853.jpg?v=1571731824,1,,FALSE,,,,,,,,,,,,,,,,,lb,,100
libby-necklace,Libby Necklace,Single bauble sterling silver necklace with turquoise stones and a silver 28 inch link chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,290,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1911.jpg?v=1571731824,1,,FALSE,,,,,,,,,,,,,,,,,lb,,100
kit-necklace-silver,Kit Necklace | Silver,"<p>Pretty turquoise stone with gold edging on a dainty 16 inch gold chain. This necklace looks great layered.</p>
<p><em>Please measure your neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1781.jpg?v=1571731824,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
kit-necklace-gold,Kit Necklace | Gold,"<p>Pretty turquoise stone with gold edging on a dainty 16 inch gold chain. This necklace looks great layered.</p>
<p><em>Please measure your neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1711.jpg?v=1571731824,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
kit-necklace-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1770.jpg?v=1571731824,2,,,,,,,,,,,,,,,,,,,,,
kit-necklace-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1759.jpg?v=1571731824,3,,,,,,,,,,,,,,,,,,,,,
arrowhead-necklace,Arrowhead Necklace,"<p>Clear arrowheads with gold accents on a 16, 18 or 20 inch chain.</p>
<p><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,45,52,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A83201.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
arrowhead-necklace,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,45,52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
arrowhead-necklace,,,,,,,,20 inch,,,,,,45,shopify,0,deny,manual,45,52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
gold-drop-down-crescent,Gold Drop Down Crescent,"<p>Gold crescent on a 16 inch chain with a 1 inch drop. There is a choice between the Steph chain which have long dainty bars or the Daisy chain which has delicate gold accents hanging.</p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Chain Style,Steph,,,,,,45,shopify,0,deny,manual,62,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1705.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2448.jpg?v=1571731823,lb,,15
gold-drop-down-crescent,,,,,,,,Daisy,,,,,,45,shopify,0,deny,manual,62,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1709.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1976.jpg?v=1571731823,lb,,15
gold-drop-down-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1703.jpg?v=1571731823,3,,,,,,,,,,,,,,,,,,,,,
gold-drop-down-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2448.jpg?v=1571731823,4,,,,,,,,,,,,,,,,,,,,,
gold-drop-down-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1976.jpg?v=1571731823,5,,,,,,,,,,,,,,,,,,,,,
blush-crescent,Blush Crescent,"<p>Blush crescent with gold accents on a 16 inch gold chain.</p>
<p><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,20 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1714.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
blush-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1735.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
blush-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1751.jpg?v=1571731823,3,,,,,,,,,,,,,,,,,,,,,
luna-blanco-necklace-no-6,Luna Blanco Necklace No. 6,"<p>7 stone cluster pendant with authentic white buffalo turquoise and sterling silver. This is a one of a kind piece and comes on an 18 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,410,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1640.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,135
luna-blanco-necklace-no-5,Luna Blanco Necklace No. 5,"<p>7 stone cluster pendant with authentic white buffalo turquoise and sterling silver. This is a one of a kind piece and comes on an 18 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. T</p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,390,390,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8465_6825abab-ec9c-4871-b06e-21dc83701c85.jpg?v=1575346542,1,,FALSE,,,,,,,,,,,,,,,,,lb,,130
luna-blanco-necklace-no-4,Luna Blanco Necklace No. 4,"<p>7 stone cluster pendant with authentic white buffalo turquoise and sterling silver. This is a one of a kind piece and comes on an 20 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,430,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1638.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,140
luna-blanco-necklace-no-2,Luna Blanco Necklace No. 2,"<p>7 stone cluster pendant with authentic white buffalo turquoise and sterling silver. This is a one of a kind piece and comes on an 16 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,390,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1635.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,130
copy-of-little-girls-valentines-set-silver,Little Girls Valentines Set | Silver,"<p>Surprise your little ones with a Valentine's Day gift that will last until next year. A cute little Polkie Dot necklace and bracelet set in SILVER.</p>
<p>These come in 3 different sizes. </p>
<p>Necklaces are 12, 13 or 14 inches<br>Bracelets are 4, 5 or 6 inches</p>
<p>We recommend that if you are unsure which size to get to size up.</p>
<p>IMPORTANT! Please leave a note on what size necklace and bracelet you want. When you add this to the cart there is a spot to leave a note.</p>",Goldie Lew,Gift Set,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,30,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8011_3f9c6b8e-2824-4156-b56b-0966c7ff86e8.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,5
copy-of-little-girls-valentines-set-silver,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/C1E1C085-C695-424C-A298-F96E76F69D2D-2.jpeg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
copy-of-little-girls-valentines-set-silver,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5021-2.jpg?v=1571731823,3,,,,,,,,,,,,,,,,,,,,,
little-girls-valentines-set-gold,Little Girls Valentines Set | Gold,"<p>Surprise your little ones with a Valentine's Day gift that will last until next year. A cute little Polkie Dot necklace and bracelet set in GOLD.</p>
<p>These come in 3 different sizes. </p>
<p>Necklaces are 12, 13 or 14 inches<br>Bracelets are 4, 5 or 6 inches</p>
<p>We recommend that if you are unsure which size to get to size up.</p>
<p>IMPORTANT! Please leave a note on what size necklace and bracelet you want. When you add this to the cart there is a spot to leave a note.</p>",Goldie Lew,Gift Set,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,30,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8011.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,5
little-girls-valentines-set-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5019-2.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
copy-of-pineapple-necklace-silver,Pineapple Necklace | Silver,Aloha! Say hello to serious #vacationvibes with this tropical necklace! Delicate gold and silver pineapple on a 14 or 16 inch silver chain.,Goldie Lew,Necklaces,,TRUE,Size,14 inch,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1409.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,9
copy-of-pineapple-necklace-silver,,,,,,,,16 inch,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1414_df5a1c8e-30d6-4937-9f8a-61427a7dfc0b.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,lb,,9
pineapple-necklace-gold,Pineapple Necklace | Gold,"Aloha! Say hello to serious #vacationvibes with this tropical necklace! Delicate gold and silver pineapple on a 14, 16 or 20 inch gold chain.",Goldie Lew,Necklaces,,TRUE,Size,14 inch,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1405.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,9
pineapple-necklace-gold,,,,,,,,16 inch,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1414.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,lb,,9
pineapple-necklace-gold,,,,,,,,20 inch,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
dalia-necklace,Dalia Necklace,Large gold edged turquoise stone with silver and pastel beads on a goddess chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,91,shopify,0,deny,manual,98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1555.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,29
dalia-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1559.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
dalia-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1562.jpg?v=1571731823,3,,,,,,,,,,,,,,,,,,,,,
luna-blanco-necklace-no-1,Luna Blanco Necklace No. 1,"<p>7 stone cluster pendant with authentic white buffalo turquoise and sterling silver. This is a one of a kind piece and comes on an 16 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,390,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1542.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,130
luna-blanco-necklace-no-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1532.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
luna-necklace-no-7,Luna Necklace No. 7,"<p>7 stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 14 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,345,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1548.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,116
luna-necklace-no-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1549.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
copy-of-luna-necklace-no-6,Luna Necklace No. 6,"<p>7 stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 14 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,345,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1534.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,116
copy-of-luna-necklace-no-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1537.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
luna-necklace-no-5,Luna Necklace No. 5,"<p>7 stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 18 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,385,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1544.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,128
luna-necklace-no-5,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1546.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
luna-necklace-no-4,Luna Necklace No. 4,"<p>7 tear drop stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 18 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,385,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1533.jpg?v=1571731823,1,,FALSE,,,,,,,,,,,,,,,,,lb,,128
luna-necklace-no-4,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1540.jpg?v=1571731823,2,,,,,,,,,,,,,,,,,,,,,
the-bee-gift-set-gold-1,The Bee Gift Set | Gold,"<meta charset=""utf-8"">
<p>Introducing a new Bee gift set. <br>Plain. Simple. True.</p>
<p>This gift set includes a gold Bee, a turquoise bar<span> </span>&amp; a Marjorie. </p>
<p>The Bee is on a 20 inch chain, the bar<span> </span>is on a 16 inch chain and the Marjorie is on a 14 inch chain.</p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,91,shopify,0,deny,manual,122,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0134_grande_d397a3a5-fd6c-4a5a-abb5-ff19cfe7d48d.jpg?v=1571731822,1,,FALSE,,,,,,,,,,,,,,,,,lb,,35
the-olive-crescent,The Olive Crescent,<p>Turquoise crescent on a 16 inch dark gold chain.<br><br><em>Please measure your neck before ordering. All sales on necklaces are <strong>final.</strong> </em></p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,54,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3332-2.jpg?v=1571731822,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
luna-necklace-no-3,Luna Necklace No. 3,"<p>7 stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 14 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,293,345,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_4bd57542-2d77-4422-b99e-a5f4133ff23a.jpg?v=1571731822,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
luna-necklace-no-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_c1cb7012-b18e-4a45-97ac-e2ec9455ed97.jpg?v=1571731822,2,,,,,,,,,,,,,,,,,,,,,
luna-necklace-no-2,Luna Necklace No. 2,"<p>7 stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 16 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,310,365,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_fc5beff7-18e1-403a-bb16-fa1eb3d95c60.jpg?v=1571731822,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
luna-necklace-no-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_23a0b549-bd4b-400f-b983-78695782d744.jpg?v=1571731822,2,,,,,,,,,,,,,,,,,,,,,
luna-necklace-no-1,Luna Necklace No. 1,"<p>7 stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 18 inch sterling silver Navajo bead chain. The Cluster pendant is 1.75 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,327,385,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_b033b9f4-9164-491e-a566-19bbc2464595.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
luna-necklace-no-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_884802e5-4a78-47c8-8f55-51c93634768f.jpg?v=1571731821,2,,,,,,,,,,,,,,,,,,,,,
stella-necklace-no-2,Stella Necklace No. 2,"<p>7 stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 16 inch sterling silver Navajo bead chain. The Cluster pendant is 2.25 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,391,460,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_5b37faee-a268-49ad-9b0e-45e55d4ab6bb.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
stella-necklace-no-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_215033d3-5094-41a0-a5f5-b7774813f033.jpg?v=1571731821,2,,,,,,,,,,,,,,,,,,,,,
stella-necklace-no-1,Stella Necklace No. 1,"<p>7 stone cluster pendant with authentic turquoise and sterling silver. This is a one of a kind piece and comes on an 18 inch sterling silver Navajo bead chain. The Cluster pendant is 2.25 inches wide. </p>
<p>Please measure your neck before purchasing to see where the necklace will hit. This item may be exchanged or returned for store credit. </p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,408,480,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_b481a03c-de3f-466c-90cf-93645d260718.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
stella-necklace-no-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_fc340e11-3592-45c5-b650-d79d212fcbe1.jpg?v=1571731821,2,,,,,,,,,,,,,,,,,,,,,
